Name,Gene id,Up region,Down region,Inserted sequence,Manipulation type
b1335_del,b1335,0,0,-,deletion
b1336_del,b1336,0,0,-,deletion
b1337_del,b1337,0,0,-,deletion
b1338_del,b1338,0,0,-,deletion
b1339_del,b1339,0,0,-,deletion
b4426_del,b4426,0,0,-,deletion
b1340_del,b1340,0,0,-,deletion
b1341_del,b1341,0,0,-,deletion
b1342_del,b1342,0,0,-,deletion
b4699_del,b4699,0,0,-,deletion
b4743_del,b4743,0,0,-,deletion
b1343_del,b1343,0,0,-,deletion
b1344_del,b1344,0,0,-,deletion
b1345_del,b1345,0,0,-,deletion
b1346_del,b1346,0,0,-,deletion
b1347_del,b1347,0,0,-,deletion
b4714_del,b4714,0,0,-,deletion
b1348_del,b1348,0,0,-,deletion
b1349_del,b1349,0,0,-,deletion
b1350_del,b1350,0,0,-,deletion
b1351_del,b1351,0,0,-,deletion
b4526_del,b4526,0,0,-,deletion
b1352_del,b1352,0,0,-,deletion
b1353_del,b1353,0,0,-,deletion
b4527_del,b4527,0,0,-,deletion
b1355_del,b1355,0,0,-,deletion
b1356_del,b1356,0,0,-,deletion
b1357_del,b1357,0,0,-,deletion
b1358_del,b1358,0,0,-,deletion
b1359_del,b1359,0,0,-,deletion
b1360_del,b1360,0,0,-,deletion
b1361_del,b1361,0,0,-,deletion
b1362_del,b1362,0,0,-,deletion
b4528_del,b4528,0,0,-,deletion
b1363_del,b1363,0,0,-,deletion
b1365_del,b1365,0,0,-,deletion
b1366_del,b1366,0,0,-,deletion
b1368_del,b1368,0,0,-,deletion
b4570_del,b4570,0,0,-,deletion
b1370_del,b1370,0,0,-,deletion
b1372_del,b1372,0,0,-,deletion
b1373_del,b1373,0,0,-,deletion
b1374_del,b1374,0,0,-,deletion
b1375_del,b1375,0,0,-,deletion
b4744_del,b4744,0,0,-,deletion
b4638_del,b4638,0,0,-,deletion
b1376_del,b1376,0,0,-,deletion
b1377_del,b1377,0,0,-,deletion
b4427_del,b4427,0,0,-,deletion
b1378_del,b1378,0,0,-,deletion
b4529_del,b4529,0,0,-,deletion
b1379_del,b1379,0,0,-,deletion
b1380_del,b1380,0,0,-,deletion
b1381_del,b1381,0,0,-,deletion
b1382_del,b1382,0,0,-,deletion
b1383_del,b1383,0,0,-,deletion
b1384_del,b1384,0,0,-,deletion
b1385_del,b1385,0,0,-,deletion
b1386_del,b1386,0,0,-,deletion
b1387_del,b1387,0,0,-,deletion
b1388_del,b1388,0,0,-,deletion
b1389_del,b1389,0,0,-,deletion
b1390_del,b1390,0,0,-,deletion
b1391_del,b1391,0,0,-,deletion
b1392_del,b1392,0,0,-,deletion
b1393_del,b1393,0,0,-,deletion
b1394_del,b1394,0,0,-,deletion
b1395_del,b1395,0,0,-,deletion
b1396_del,b1396,0,0,-,deletion
b1397_del,b1397,0,0,-,deletion
b1398_del,b1398,0,0,-,deletion
b1399_del,b1399,0,0,-,deletion
b1400_del,b1400,0,0,-,deletion
b4674_del,b4674,0,0,-,deletion
b4492_del,b4492,0,0,-,deletion
b1402_del,b1402,0,0,-,deletion
b1403_del,b1403,0,0,-,deletion
b1404_del,b1404,0,0,-,deletion
b1406_del,b1406,0,0,-,deletion
b1407_del,b1407,0,0,-,deletion
b1408_del,b1408,0,0,-,deletion
b1409_del,b1409,0,0,-,deletion
b1410_del,b1410,0,0,-,deletion
b1411_del,b1411,0,0,-,deletion
b1412_del,b1412,0,0,-,deletion
b1413_del,b1413,0,0,-,deletion
b1414_del,b1414,0,0,-,deletion
b1415_del,b1415,0,0,-,deletion
b4493_del,b4493,0,0,-,deletion
b1418_del,b1418,0,0,-,deletion
b4597_del,b4597,0,0,-,deletion
b1419_del,b1419,0,0,-,deletion
b4428_del,b4428,0,0,-,deletion
b1420_del,b1420,0,0,-,deletion
b4429_del,b4429,0,0,-,deletion
b1421_del,b1421,0,0,-,deletion
b1422_del,b1422,0,0,-,deletion
b1423_del,b1423,0,0,-,deletion
b1424_del,b1424,0,0,-,deletion
b1426_del,b1426,0,0,-,deletion
b1427_del,b1427,0,0,-,deletion
b1428_del,b1428,0,0,-,deletion
b1429_del,b1429,0,0,-,deletion
b1430_del,b1430,0,0,-,deletion
b1431_del,b1431,0,0,-,deletion
b4578_del,b4578,0,0,-,deletion
b1432_del,b1432,0,0,-,deletion
b1433_del,b1433,0,0,-,deletion
b1434_del,b1434,0,0,-,deletion
b1435_del,b1435,0,0,-,deletion
b1436_del,b1436,0,0,-,deletion
b4532_del,b4532,0,0,-,deletion
b1438_del,b1438,0,0,-,deletion
b1439_del,b1439,0,0,-,deletion
b1440_del,b1440,0,0,-,deletion
b1441_del,b1441,0,0,-,deletion
b1442_del,b1442,0,0,-,deletion
b1443_del,b1443,0,0,-,deletion
b1444_del,b1444,0,0,-,deletion
b4598_del,b4598,0,0,-,deletion
b1445_del,b1445,0,0,-,deletion
b1446_del,b1446,0,0,-,deletion
b1447_del,b1447,0,0,-,deletion
b1448_del,b1448,0,0,-,deletion
b1449_del,b1449,0,0,-,deletion
b1450_del,b1450,0,0,-,deletion
b1451_del,b1451,0,0,-,deletion
b1452_del,b1452,0,0,-,deletion
b1453_del,b1453,0,0,-,deletion
b1454_del,b1454,0,0,-,deletion
b1455_del,b1455,0,0,-,deletion
b1456_del,b1456,0,0,-,deletion
b1457_del,b1457,0,0,-,deletion
b4745_del,b4745,0,0,-,deletion
b1459_del,b1459,0,0,-,deletion
b1460_del,b1460,0,0,-,deletion
b1461_del,b1461,0,0,-,deletion
b1462_del,b1462,0,0,-,deletion
b1463_del,b1463,0,0,-,deletion
b1464_del,b1464,0,0,-,deletion
b1465_del,b1465,0,0,-,deletion
b1466_del,b1466,0,0,-,deletion
b1467_del,b1467,0,0,-,deletion
b1468_del,b1468,0,0,-,deletion
b1469_del,b1469,0,0,-,deletion
b1470_del,b1470,0,0,-,deletion
b1471_del,b1471,0,0,-,deletion
b1472_del,b1472,0,0,-,deletion
b1473_del,b1473,0,0,-,deletion
b1474_del,b1474,0,0,-,deletion
b1475_del,b1475,0,0,-,deletion
b1476_del,b1476,0,0,-,deletion
b1477_del,b1477,0,0,-,deletion
b1478_del,b1478,0,0,-,deletion
b1479_del,b1479,0,0,-,deletion
b1480_del,b1480,0,0,-,deletion
b1481_del,b1481,0,0,-,deletion
b1482_del,b1482,0,0,-,deletion
b1483_del,b1483,0,0,-,deletion
b1484_del,b1484,0,0,-,deletion
b1485_del,b1485,0,0,-,deletion
b1486_del,b1486,0,0,-,deletion
b1487_del,b1487,0,0,-,deletion
b1488_del,b1488,0,0,-,deletion
b1489_del,b1489,0,0,-,deletion
b1490_del,b1490,0,0,-,deletion
b4746_del,b4746,0,0,-,deletion
b1491_del,b1491,0,0,-,deletion
b1492_del,b1492,0,0,-,deletion
b1493_del,b1493,0,0,-,deletion
b1494_del,b1494,0,0,-,deletion
b1495_del,b1495,0,0,-,deletion
b1496_del,b1496,0,0,-,deletion
b4747_del,b4747,0,0,-,deletion
b1497_del,b1497,0,0,-,deletion
b1498_del,b1498,0,0,-,deletion
b1499_del,b1499,0,0,-,deletion
b1500_del,b1500,0,0,-,deletion
b1501_del,b1501,0,0,-,deletion
b1502_del,b1502,0,0,-,deletion
b1503_del,b1503,0,0,-,deletion
b1504_del,b1504,0,0,-,deletion
b1505_del,b1505,0,0,-,deletion
b1506_del,b1506,0,0,-,deletion
b1507_del,b1507,0,0,-,deletion
b1508_del,b1508,0,0,-,deletion
b4696_del,b4696,0,0,-,deletion
b1511_del,b1511,0,0,-,deletion
b1512_del,b1512,0,0,-,deletion
b1513_del,b1513,0,0,-,deletion
b1514_del,b1514,0,0,-,deletion
b1515_del,b1515,0,0,-,deletion
b1516_del,b1516,0,0,-,deletion
b1517_del,b1517,0,0,-,deletion
b1518_del,b1518,0,0,-,deletion
b1519_del,b1519,0,0,-,deletion
b1520_del,b1520,0,0,-,deletion
b1521_del,b1521,0,0,-,deletion
b1522_del,b1522,0,0,-,deletion
b1523_del,b1523,0,0,-,deletion
b1524_del,b1524,0,0,-,deletion
b1525_del,b1525,0,0,-,deletion
b1526_del,b1526,0,0,-,deletion
b1527_del,b1527,0,0,-,deletion
b1528_del,b1528,0,0,-,deletion
b1529_del,b1529,0,0,-,deletion
b1530_del,b1530,0,0,-,deletion
b1531_del,b1531,0,0,-,deletion
b1532_del,b1532,0,0,-,deletion
b1533_del,b1533,0,0,-,deletion
b1534_del,b1534,0,0,-,deletion
b4599_del,b4599,0,0,-,deletion
b4698_del,b4698,0,0,-,deletion
b1535_del,b1535,0,0,-,deletion
b1536_del,b1536,0,0,-,deletion
b1537_del,b1537,0,0,-,deletion
b1538_del,b1538,0,0,-,deletion
b1539_del,b1539,0,0,-,deletion
b1540_del,b1540,0,0,-,deletion
b1541_del,b1541,0,0,-,deletion
b1542_del,b1542,0,0,-,deletion
b1543_del,b1543,0,0,-,deletion
b4748_del,b4748,0,0,-,deletion
b1544_del,b1544,0,0,-,deletion
b1545_del,b1545,0,0,-,deletion
b1546_del,b1546,0,0,-,deletion
b1547_del,b1547,0,0,-,deletion
b1548_del,b1548,0,0,-,deletion
b4533_del,b4533,0,0,-,deletion
b1549_del,b1549,0,0,-,deletion
b1550_del,b1550,0,0,-,deletion
b1551_del,b1551,0,0,-,deletion
b4749_del,b4749,0,0,-,deletion
b4724_del,b4724,0,0,-,deletion
b1552_del,b1552,0,0,-,deletion
b1553_del,b1553,0,0,-,deletion
b4689_del,b4689,0,0,-,deletion
b1554_del,b1554,0,0,-,deletion
b1555_del,b1555,0,0,-,deletion
b1556_del,b1556,0,0,-,deletion
b1557_del,b1557,0,0,-,deletion
b1558_del,b1558,0,0,-,deletion
b4750_del,b4750,0,0,-,deletion
b1559_del,b1559,0,0,-,deletion
b1560_del,b1560,0,0,-,deletion
b1561_del,b1561,0,0,-,deletion
b1562_del,b1562,0,0,-,deletion
b1563_del,b1563,0,0,-,deletion
b1564_del,b1564,0,0,-,deletion
b1565_del,b1565,0,0,-,deletion
b1566_del,b1566,0,0,-,deletion
b1567_del,b1567,0,0,-,deletion
b1568_del,b1568,0,0,-,deletion
b1569_del,b1569,0,0,-,deletion
b1570_del,b1570,0,0,-,deletion
b1571_del,b1571,0,0,-,deletion
b1572_del,b1572,0,0,-,deletion
b1573_del,b1573,0,0,-,deletion
b1574_del,b1574,0,0,-,deletion
b1575_del,b1575,0,0,-,deletion
b1576_del,b1576,0,0,-,deletion
b1577_del,b1577,0,0,-,deletion
b1578_del,b1578,0,0,-,deletion
b1579_del,b1579,0,0,-,deletion
b4534_del,b4534,0,0,-,deletion
b1580_del,b1580,0,0,-,deletion
b1581_del,b1581,0,0,-,deletion
b1582_del,b1582,0,0,-,deletion
b1583_del,b1583,0,0,-,deletion
b1584_del,b1584,0,0,-,deletion
b1585_del,b1585,0,0,-,deletion
b1586_del,b1586,0,0,-,deletion
b1587_del,b1587,0,0,-,deletion
b1588_del,b1588,0,0,-,deletion
b1589_del,b1589,0,0,-,deletion
b1590_del,b1590,0,0,-,deletion
b1591_del,b1591,0,0,-,deletion
b1592_del,b1592,0,0,-,deletion
b1593_del,b1593,0,0,-,deletion
b1594_del,b1594,0,0,-,deletion
b1595_del,b1595,0,0,-,deletion
b1596_del,b1596,0,0,-,deletion
b1597_del,b1597,0,0,-,deletion
b4601_del,b4601,0,0,-,deletion
b1598_del,b1598,0,0,-,deletion
b1599_del,b1599,0,0,-,deletion
b1600_del,b1600,0,0,-,deletion
b1601_del,b1601,0,0,-,deletion
b1602_del,b1602,0,0,-,deletion
b1603_del,b1603,0,0,-,deletion
b1604_del,b1604,0,0,-,deletion
b1605_del,b1605,0,0,-,deletion
b1606_del,b1606,0,0,-,deletion
b1607_del,b1607,0,0,-,deletion
b1608_del,b1608,0,0,-,deletion
b1609_del,b1609,0,0,-,deletion
b1610_del,b1610,0,0,-,deletion
b1611_del,b1611,0,0,-,deletion
b1612_del,b1612,0,0,-,deletion
b1613_del,b1613,0,0,-,deletion
b1614_del,b1614,0,0,-,deletion
b1615_del,b1615,0,0,-,deletion
b1616_del,b1616,0,0,-,deletion
b1617_del,b1617,0,0,-,deletion
b1618_del,b1618,0,0,-,deletion
b1619_del,b1619,0,0,-,deletion
b1620_del,b1620,0,0,-,deletion
b1621_del,b1621,0,0,-,deletion
b1622_del,b1622,0,0,-,deletion
b1623_del,b1623,0,0,-,deletion
b1624_del,b1624,0,0,-,deletion
b4409_del,b4409,0,0,-,deletion
b1625_del,b1625,0,0,-,deletion
b1626_del,b1626,0,0,-,deletion
b1627_del,b1627,0,0,-,deletion
b1628_del,b1628,0,0,-,deletion
b1629_del,b1629,0,0,-,deletion
b1630_del,b1630,0,0,-,deletion
b1631_del,b1631,0,0,-,deletion
b1632_del,b1632,0,0,-,deletion
b1633_del,b1633,0,0,-,deletion
b1634_del,b1634,0,0,-,deletion
b1635_del,b1635,0,0,-,deletion
b1636_del,b1636,0,0,-,deletion
b1637_del,b1637,0,0,-,deletion
b1638_del,b1638,0,0,-,deletion
b1639_del,b1639,0,0,-,deletion
b1640_del,b1640,0,0,-,deletion
b1641_del,b1641,0,0,-,deletion
b1642_del,b1642,0,0,-,deletion
b1643_del,b1643,0,0,-,deletion
b1644_del,b1644,0,0,-,deletion
b1645_del,b1645,0,0,-,deletion
b1646_del,b1646,0,0,-,deletion
b1647_del,b1647,0,0,-,deletion
b1648_del,b1648,0,0,-,deletion
b1649_del,b1649,0,0,-,deletion
b1650_del,b1650,0,0,-,deletion
b1651_del,b1651,0,0,-,deletion
b1652_del,b1652,0,0,-,deletion
b1653_del,b1653,0,0,-,deletion
b1654_del,b1654,0,0,-,deletion
b1655_del,b1655,0,0,-,deletion
b1656_del,b1656,0,0,-,deletion
b1657_del,b1657,0,0,-,deletion
b4602_del,b4602,0,0,-,deletion
b1658_del,b1658,0,0,-,deletion
b1659_del,b1659,0,0,-,deletion
b1660_del,b1660,0,0,-,deletion
b1661_del,b1661,0,0,-,deletion
b1662_del,b1662,0,0,-,deletion
b1663_del,b1663,0,0,-,deletion
b1664_del,b1664,0,0,-,deletion
b1665_del,b1665,0,0,-,deletion
b1666_del,b1666,0,0,-,deletion
b1667_del,b1667,0,0,-,deletion
b1668_del,b1668,0,0,-,deletion
b1669_del,b1669,0,0,-,deletion
b1670_del,b1670,0,0,-,deletion
b1671_del,b1671,0,0,-,deletion
b1672_del,b1672,0,0,-,deletion
b1673_del,b1673,0,0,-,deletion
b1674_del,b1674,0,0,-,deletion
b1675_del,b1675,0,0,-,deletion
b1676_del,b1676,0,0,-,deletion
b1677_del,b1677,0,0,-,deletion
b1678_del,b1678,0,0,-,deletion
b1679_del,b1679,0,0,-,deletion
b1680_del,b1680,0,0,-,deletion
b1681_del,b1681,0,0,-,deletion
b1682_del,b1682,0,0,-,deletion
b1683_del,b1683,0,0,-,deletion
b1684_del,b1684,0,0,-,deletion
b4430_del,b4430,0,0,-,deletion
b1685_del,b1685,0,0,-,deletion
b1686_del,b1686,0,0,-,deletion
b1687_del,b1687,0,0,-,deletion
b1688_del,b1688,0,0,-,deletion
b4431_del,b4431,0,0,-,deletion
b1689_del,b1689,0,0,-,deletion
b1690_del,b1690,0,0,-,deletion
b1691_del,b1691,0,0,-,deletion
b1692_del,b1692,0,0,-,deletion
b1693_del,b1693,0,0,-,deletion
b1694_del,b1694,0,0,-,deletion
b1695_del,b1695,0,0,-,deletion
b1696_del,b1696,0,0,-,deletion
b1697_del,b1697,0,0,-,deletion
b1698_del,b1698,0,0,-,deletion
b1699_del,b1699,0,0,-,deletion
b1700_del,b1700,0,0,-,deletion
b1701_del,b1701,0,0,-,deletion
b1702_del,b1702,0,0,-,deletion
b1703_del,b1703,0,0,-,deletion
b1704_del,b1704,0,0,-,deletion
b1705_del,b1705,0,0,-,deletion
b1706_del,b1706,0,0,-,deletion
b1707_del,b1707,0,0,-,deletion
b1708_del,b1708,0,0,-,deletion
b1709_del,b1709,0,0,-,deletion
b1710_del,b1710,0,0,-,deletion
b1711_del,b1711,0,0,-,deletion
b1712_del,b1712,0,0,-,deletion
b1713_del,b1713,0,0,-,deletion
b1714_del,b1714,0,0,-,deletion
b1715_del,b1715,0,0,-,deletion
b1716_del,b1716,0,0,-,deletion
b1717_del,b1717,0,0,-,deletion
b1718_del,b1718,0,0,-,deletion
b1719_del,b1719,0,0,-,deletion
b4494_del,b4494,0,0,-,deletion
b4535_del,b4535,0,0,-,deletion
b1722_del,b1722,0,0,-,deletion
b1723_del,b1723,0,0,-,deletion
b1724_del,b1724,0,0,-,deletion
b1725_del,b1725,0,0,-,deletion
b1726_del,b1726,0,0,-,deletion
b1727_del,b1727,0,0,-,deletion
b1728_del,b1728,0,0,-,deletion
b1729_del,b1729,0,0,-,deletion
b1730_del,b1730,0,0,-,deletion
b1731_del,b1731,0,0,-,deletion
b1732_del,b1732,0,0,-,deletion
b1733_del,b1733,0,0,-,deletion
b1734_del,b1734,0,0,-,deletion
b1735_del,b1735,0,0,-,deletion
b1736_del,b1736,0,0,-,deletion
b1737_del,b1737,0,0,-,deletion
b1738_del,b1738,0,0,-,deletion
b1739_del,b1739,0,0,-,deletion
b1740_del,b1740,0,0,-,deletion
b1741_del,b1741,0,0,-,deletion
b1742_del,b1742,0,0,-,deletion
b1743_del,b1743,0,0,-,deletion
b1744_del,b1744,0,0,-,deletion
b1745_del,b1745,0,0,-,deletion
b1746_del,b1746,0,0,-,deletion
b1747_del,b1747,0,0,-,deletion
b1748_del,b1748,0,0,-,deletion
b1749_del,b1749,0,0,-,deletion
b1750_del,b1750,0,0,-,deletion
b1751_del,b1751,0,0,-,deletion
b1752_del,b1752,0,0,-,deletion
b1753_del,b1753,0,0,-,deletion
b1754_del,b1754,0,0,-,deletion
b1755_del,b1755,0,0,-,deletion
b1756_del,b1756,0,0,-,deletion
b1757_del,b1757,0,0,-,deletion
b1758_del,b1758,0,0,-,deletion
b1759_del,b1759,0,0,-,deletion
b1760_del,b1760,0,0,-,deletion
b1761_del,b1761,0,0,-,deletion
b1762_del,b1762,0,0,-,deletion
b1763_del,b1763,0,0,-,deletion
b1764_del,b1764,0,0,-,deletion
b1765_del,b1765,0,0,-,deletion
b1766_del,b1766,0,0,-,deletion
b1767_del,b1767,0,0,-,deletion
b1768_del,b1768,0,0,-,deletion
b1769_del,b1769,0,0,-,deletion
b1770_del,b1770,0,0,-,deletion
b1771_del,b1771,0,0,-,deletion
b1772_del,b1772,0,0,-,deletion
b1773_del,b1773,0,0,-,deletion
b1774_del,b1774,0,0,-,deletion
b1775_del,b1775,0,0,-,deletion
b1776_del,b1776,0,0,-,deletion
b1777_del,b1777,0,0,-,deletion
b1778_del,b1778,0,0,-,deletion
b1779_del,b1779,0,0,-,deletion
b1780_del,b1780,0,0,-,deletion
b1781_del,b1781,0,0,-,deletion
b1782_del,b1782,0,0,-,deletion
b1783_del,b1783,0,0,-,deletion
b1784_del,b1784,0,0,-,deletion
b1785_del,b1785,0,0,-,deletion
b1786_del,b1786,0,0,-,deletion
b1787_del,b1787,0,0,-,deletion
b1788_del,b1788,0,0,-,deletion
b1789_del,b1789,0,0,-,deletion
b1790_del,b1790,0,0,-,deletion
b1791_del,b1791,0,0,-,deletion
b1792_del,b1792,0,0,-,deletion
b1793_del,b1793,0,0,-,deletion
b1794_del,b1794,0,0,-,deletion
b4676_del,b4676,0,0,-,deletion
b4675_del,b4675,0,0,-,deletion
b1795_del,b1795,0,0,-,deletion
b1796_del,b1796,0,0,-,deletion
b1797_del,b1797,0,0,-,deletion
b1798_del,b1798,0,0,-,deletion
b1799_del,b1799,0,0,-,deletion
b1800_del,b1800,0,0,-,deletion
b1801_del,b1801,0,0,-,deletion
b1802_del,b1802,0,0,-,deletion
b1803_del,b1803,0,0,-,deletion
b1804_del,b1804,0,0,-,deletion
b1805_del,b1805,0,0,-,deletion
b1806_del,b1806,0,0,-,deletion
b1807_del,b1807,0,0,-,deletion
b1808_del,b1808,0,0,-,deletion
b1809_del,b1809,0,0,-,deletion
b1810_del,b1810,0,0,-,deletion
b1811_del,b1811,0,0,-,deletion
b1812_del,b1812,0,0,-,deletion
b1813_del,b1813,0,0,-,deletion
b1814_del,b1814,0,0,-,deletion
b1815_del,b1815,0,0,-,deletion
b1816_del,b1816,0,0,-,deletion
b4751_del,b4751,0,0,-,deletion
b1817_del,b1817,0,0,-,deletion
b1818_del,b1818,0,0,-,deletion
b1819_del,b1819,0,0,-,deletion
b1820_del,b1820,0,0,-,deletion
b1821_del,b1821,0,0,-,deletion
b1822_del,b1822,0,0,-,deletion
b1823_del,b1823,0,0,-,deletion
b1824_del,b1824,0,0,-,deletion
b1825_del,b1825,0,0,-,deletion
b1826_del,b1826,0,0,-,deletion
b4536_del,b4536,0,0,-,deletion
b1827_del,b1827,0,0,-,deletion
b1828_del,b1828,0,0,-,deletion
b1829_del,b1829,0,0,-,deletion
b1830_del,b1830,0,0,-,deletion
b1831_del,b1831,0,0,-,deletion
b1832_del,b1832,0,0,-,deletion
b1833_del,b1833,0,0,-,deletion
b1834_del,b1834,0,0,-,deletion
b1835_del,b1835,0,0,-,deletion
b1836_del,b1836,0,0,-,deletion
b1837_del,b1837,0,0,-,deletion
b1838_del,b1838,0,0,-,deletion
b4432_del,b4432,0,0,-,deletion
b4433_del,b4433,0,0,-,deletion
b1839_del,b1839,0,0,-,deletion
b1840_del,b1840,0,0,-,deletion
b1841_del,b1841,0,0,-,deletion
b1842_del,b1842,0,0,-,deletion
b1843_del,b1843,0,0,-,deletion
b1844_del,b1844,0,0,-,deletion
b1845_del,b1845,0,0,-,deletion
b1846_del,b1846,0,0,-,deletion
b1847_del,b1847,0,0,-,deletion
b1848_del,b1848,0,0,-,deletion
b1849_del,b1849,0,0,-,deletion
b1850_del,b1850,0,0,-,deletion
b1851_del,b1851,0,0,-,deletion
b1852_del,b1852,0,0,-,deletion
b1853_del,b1853,0,0,-,deletion
b1854_del,b1854,0,0,-,deletion
b1855_del,b1855,0,0,-,deletion
b1856_del,b1856,0,0,-,deletion
b1857_del,b1857,0,0,-,deletion
b1858_del,b1858,0,0,-,deletion
b1859_del,b1859,0,0,-,deletion
b1860_del,b1860,0,0,-,deletion
b1861_del,b1861,0,0,-,deletion
b4677_del,b4677,0,0,-,deletion
b1862_del,b1862,0,0,-,deletion
b1863_del,b1863,0,0,-,deletion
b1864_del,b1864,0,0,-,deletion
b1865_del,b1865,0,0,-,deletion
b1866_del,b1866,0,0,-,deletion
b1867_del,b1867,0,0,-,deletion
b1868_del,b1868,0,0,-,deletion
b1869_del,b1869,0,0,-,deletion
b1870_del,b1870,0,0,-,deletion
b1871_del,b1871,0,0,-,deletion
b1872_del,b1872,0,0,-,deletion
b1873_del,b1873,0,0,-,deletion
b4717_del,b4717,0,0,-,deletion
b1874_del,b1874,0,0,-,deletion
b1875_del,b1875,0,0,-,deletion
b1876_del,b1876,0,0,-,deletion
b1877_del,b1877,0,0,-,deletion
b1878_del,b1878,0,0,-,deletion
b1879_del,b1879,0,0,-,deletion
b1880_del,b1880,0,0,-,deletion
b1881_del,b1881,0,0,-,deletion
b1882_del,b1882,0,0,-,deletion
b1883_del,b1883,0,0,-,deletion
b1884_del,b1884,0,0,-,deletion
b1885_del,b1885,0,0,-,deletion
b1886_del,b1886,0,0,-,deletion
b1887_del,b1887,0,0,-,deletion
b1888_del,b1888,0,0,-,deletion
b1889_del,b1889,0,0,-,deletion
b1890_del,b1890,0,0,-,deletion
b1891_del,b1891,0,0,-,deletion
b1892_del,b1892,0,0,-,deletion
b1893_del,b1893,0,0,-,deletion
b1894_del,b1894,0,0,-,deletion
b1895_del,b1895,0,0,-,deletion
b1896_del,b1896,0,0,-,deletion
b1897_del,b1897,0,0,-,deletion
b4460_del,b4460,0,0,-,deletion
b1900_del,b1900,0,0,-,deletion
b1901_del,b1901,0,0,-,deletion
b1902_del,b1902,0,0,-,deletion
b4537_del,b4537,0,0,-,deletion
b4663_del,b4663,0,0,-,deletion
b1904_del,b1904,0,0,-,deletion
b1905_del,b1905,0,0,-,deletion
b1906_del,b1906,0,0,-,deletion
b1907_del,b1907,0,0,-,deletion
b1908_del,b1908,0,0,-,deletion
b1909_del,b1909,0,0,-,deletion
b1910_del,b1910,0,0,-,deletion
b1911_del,b1911,0,0,-,deletion
b1912_del,b1912,0,0,-,deletion
b1913_del,b1913,0,0,-,deletion
b1914_del,b1914,0,0,-,deletion
b4752_del,b4752,0,0,-,deletion
b1915_del,b1915,0,0,-,deletion
b1916_del,b1916,0,0,-,deletion
b4719_del,b4719,0,0,-,deletion
b1917_del,b1917,0,0,-,deletion
b1918_del,b1918,0,0,-,deletion
b1919_del,b1919,0,0,-,deletion
b1920_del,b1920,0,0,-,deletion
b1921_del,b1921,0,0,-,deletion
b1922_del,b1922,0,0,-,deletion
b1923_del,b1923,0,0,-,deletion
b1924_del,b1924,0,0,-,deletion
b1925_del,b1925,0,0,-,deletion
b1926_del,b1926,0,0,-,deletion
b1927_del,b1927,0,0,-,deletion
b1928_del,b1928,0,0,-,deletion
b1929_del,b1929,0,0,-,deletion
b1930_del,b1930,0,0,-,deletion
b1931_del,b1931,0,0,-,deletion
b1932_del,b1932,0,0,-,deletion
b4495_del,b4495,0,0,-,deletion
b1936_del,b1936,0,0,-,deletion
b1937_del,b1937,0,0,-,deletion
b1938_del,b1938,0,0,-,deletion
b1939_del,b1939,0,0,-,deletion
b1940_del,b1940,0,0,-,deletion
b1941_del,b1941,0,0,-,deletion
b1942_del,b1942,0,0,-,deletion
b1943_del,b1943,0,0,-,deletion
b1944_del,b1944,0,0,-,deletion
b1945_del,b1945,0,0,-,deletion
b1946_del,b1946,0,0,-,deletion
b1947_del,b1947,0,0,-,deletion
b1948_del,b1948,0,0,-,deletion
b1949_del,b1949,0,0,-,deletion
b1950_del,b1950,0,0,-,deletion
b1951_del,b1951,0,0,-,deletion
b1952_del,b1952,0,0,-,deletion
b1953_del,b1953,0,0,-,deletion
b1954_del,b1954,0,0,-,deletion
b1955_del,b1955,0,0,-,deletion
b1956_del,b1956,0,0,-,deletion
b1957_del,b1957,0,0,-,deletion
b1958_del,b1958,0,0,-,deletion
b1959_del,b1959,0,0,-,deletion
b1960_del,b1960,0,0,-,deletion
b1961_del,b1961,0,0,-,deletion
b1962_del,b1962,0,0,-,deletion
b1963_del,b1963,0,0,-,deletion
b4603_del,b4603,0,0,-,deletion
b4496_del,b4496,0,0,-,deletion
b1967_del,b1967,0,0,-,deletion
b1968_del,b1968,0,0,-,deletion
b1969_del,b1969,0,0,-,deletion
b1970_del,b1970,0,0,-,deletion
b1971_del,b1971,0,0,-,deletion
b1972_del,b1972,0,0,-,deletion
b1973_del,b1973,0,0,-,deletion
b1974_del,b1974,0,0,-,deletion
b1975_del,b1975,0,0,-,deletion
b1976_del,b1976,0,0,-,deletion
b1977_del,b1977,0,0,-,deletion
b1978_del,b1978,0,0,-,deletion
b4497_del,b4497,0,0,-,deletion
b1981_del,b1981,0,0,-,deletion
b1982_del,b1982,0,0,-,deletion
b1983_del,b1983,0,0,-,deletion
b1984_del,b1984,0,0,-,deletion
b1985_del,b1985,0,0,-,deletion
b1986_del,b1986,0,0,-,deletion
b1987_del,b1987,0,0,-,deletion
b1988_del,b1988,0,0,-,deletion
b1989_del,b1989,0,0,-,deletion
b1990_del,b1990,0,0,-,deletion
b1991_del,b1991,0,0,-,deletion
b1992_del,b1992,0,0,-,deletion
b1993_del,b1993,0,0,-,deletion
b4639_del,b4639,0,0,-,deletion
b1994_del,b1994,0,0,-,deletion
b4640_del,b4640,0,0,-,deletion
b4641_del,b4641,0,0,-,deletion
b4582_del,b4582,0,0,-,deletion
b1996_del,b1996,0,0,-,deletion
b1997_del,b1997,0,0,-,deletion
b1999_del,b1999,0,0,-,deletion
